SupplierID,SupplierName,Focus,Phone,Email,Address,GSTIN,ContractStart,IsPreferred
457,Om Foods #457,Coke Portfolio,7421925994,omfoods4577120@mail.com,"300, Wholesale Market, Visakhapatnam",37FDVIC7765HLTC,2020-08-13 00:00:00,FALSE
458,Shiva Distributors #458,Coke Portfolio,7579609542,shivadistributors4587271@example.com,"228, Old Town, Visakhapatnam",37OAUDM4718LAR8,2023-11-09 00:00:00,FALSE
459,Shiva Foods #459,Pepsi Portfolio,7818333751,shivafoods4594261@mail.com,"140, Auto Nagar, Visakhapatnam",37MRANF0055YZDV,2019-03-20 00:00:00,FALSE
460,Shiva Foods #460,Mixed,7562345405,shivafoods4603524@mail.com,"9, Old Town, Visakhapatnam",37KLRKF5363L7JH,2025-01-17 00:00:00,FALSE
461,Anusha Distributors #461,Local Portfolio,7184147758,anushadistributors4613426@demo.in,"268, Industrial Estate, Visakhapatnam",37IIYEZ0866YC9V,2019-03-21 00:00:00,FALSE
462,Balaji Beverages #462,Pepsi Portfolio,8806506951,balajibeverages4622296@mail.com,"243, Wholesale Market, Visakhapatnam",37TWNLI4986WQTV,2021-06-19 00:00:00,FALSE
463,Sree Beverages #463,Mixed,8995764374,sreebeverages463247@mail.com,"46, Industrial Estate, Visakhapatnam",37QXKFH6556TAOE,2023-11-15 00:00:00,FALSE
464,Gandhi Agencies #464,Mixed,6547159771,gandhiagencies4648663@mail.com,"245, Auto Nagar, Visakhapatnam",37GNCSS2774C5NF,2019-02-25 00:00:00,FALSE
465,Vishnu Distributors #465,Local Portfolio,6701524065,vishnudistributors465596@mail.com,"23, Auto Nagar, Visakhapatnam",37THMLU5195AE1M,2021-02-17 00:00:00,FALSE
466,Anusha Traders #466,Mixed,8471815864,anushatraders4663330@example.com,"140, Auto Nagar, Visakhapatnam",37BMNFS6244OEAB,2024-08-15 00:00:00,FALSE
467,Suma Distributors #467,Pepsi Portfolio,9567540791,sumadistributors4673324@example.com,"95, Industrial Estate, Visakhapatnam",37EOVIE1010YIEC,2024-01-02 00:00:00,FALSE
468,Vishnu Traders #468,Pepsi Portfolio,9205853868,vishnutraders4681733@mail.com,"89, Industrial Estate, Visakhapatnam",37RZPBZ6925HDIG,2023-02-11 00:00:00,FALSE
469,Naveen Agencies #469,Coke Portfolio,7546951040,naveenagencies4696633@demo.in,"278, Wholesale Market, Visakhapatnam",37FOLWY2046U96E,2025-03-27 00:00:00,FALSE
470,Vinayaka Agencies #470,Coke Portfolio,9368235019,vinayakaagencies4708918@demo.in,"276, Industrial Estate, Visakhapatnam",37UZLUP2392DC0O,2023-09-23 00:00:00,FALSE
471,Om Distributors #471,Coke Portfolio,7160421067,omdistributors471376@demo.in,"70, Wholesale Market, Visakhapatnam",37VLGMS5293BOFQ,2019-07-22 00:00:00,FALSE
472,Kiran Agencies #472,Local Portfolio,6071058286,kiranagencies4721718@mail.com,"69, Industrial Estate, Visakhapatnam",37BQNBF1436IQHF,2021-08-14 00:00:00,FALSE
473,Harsha Enterprises #473,Pepsi Portfolio,9852252845,harshaenterprises4737849@mail.com,"193, Wholesale Market, Visakhapatnam",37NGWMY5107AUSS,2025-08-04 00:00:00,FALSE
474,Sai Agencies #474,Pepsi Portfolio,8522236876,saiagencies4744236@demo.in,"9, Wholesale Market, Visakhapatnam",37NJXSX8005FZ9P,2024-02-04 00:00:00,FALSE
475,Prasad Wholesale #475,Local Portfolio,8881910252,prasadwholesale4752737@demo.in,"276, Auto Nagar, Visakhapatnam",37MFFNM0835A75O,2022-07-19 00:00:00,FALSE
476,Shiva Enterprises #476,Coke Portfolio,6796915959,shivaenterprises4764518@example.com,"110, Auto Nagar, Visakhapatnam",37XOOBV8913ZCOK,2025-09-11 00:00:00,FALSE
477,Naveen Agencies #477,Pepsi Portfolio,7339244042,naveenagencies4779302@demo.in,"225, Old Town, Visakhapatnam",37IEXON9388UGWL,2021-04-13 00:00:00,FALSE
478,Prasad Distributors #478,Local Portfolio,9568105873,prasaddistributors4782534@demo.in,"21, Old Town, Visakhapatnam",37ODJSZ1716OOWQ,2019-04-30 00:00:00,FALSE
479,Naveen Beverages #479,Local Portfolio,6306982470,naveenbeverages4793481@mail.com,"261, Industrial Estate, Visakhapatnam",37JFYPV1067UEPM,2024-10-22 00:00:00,FALSE
480,Anusha Wholesale #480,Coke Portfolio,9528460115,anushawholesale4806600@example.com,"1, Auto Nagar, Visakhapatnam",37YNVVZ2853T5F1,2022-10-11 00:00:00,FALSE
481,Surya Enterprises #481,Local Portfolio,7580262219,suryaenterprises4819161@example.com,"65, Wholesale Market, Visakhapatnam",37TJVYI3101M6BZ,2024-10-04 00:00:00,FALSE
482,Anil Distributors #482,Coke Portfolio,6358028088,anildistributors4826917@mail.com,"187, Industrial Estate, Visakhapatnam",37JRFYK9669EK90,2023-11-05 00:00:00,FALSE
483,Vinayaka Beverages #483,Mixed,7375326154,vinayakabeverages4837506@demo.in,"67, Industrial Estate, Visakhapatnam",37MXMHC7255SYEJ,2019-06-29 00:00:00,FALSE
484,Prasad Traders #484,Mixed,9706985618,prasadtraders4848656@demo.in,"20, Old Town, Visakhapatnam",37AXHOJ1095N33O,2021-05-22 00:00:00,FALSE
485,Teja Foods #485,Pepsi Portfolio,7129548845,tejafoods4855497@demo.in,"62, Industrial Estate, Visakhapatnam",37AHVYB2122Q82U,2022-08-03 00:00:00,FALSE
486,Annapurna Beverages #486,Pepsi Portfolio,6018710260,annapurnabeverages4866448@mail.com,"262, Auto Nagar, Visakhapatnam",37ATYCC0566GSOQ,2025-08-30 00:00:00,FALSE
487,Gandhi Traders #487,Local Portfolio,6580611590,gandhitraders4877252@example.com,"263, Industrial Estate, Visakhapatnam",37XDUVC3457E8UF,2023-05-17 00:00:00,FALSE
488,Vinayaka Wholesale #488,Pepsi Portfolio,6750456434,vinayakawholesale4881351@mail.com,"277, Wholesale Market, Visakhapatnam",37ABZYE2056OMBZ,2019-04-08 00:00:00,FALSE
489,Annapurna Enterprises #489,Mixed,8559321615,annapurnaenterprises4898591@mail.com,"117, Wholesale Market, Visakhapatnam",37BQOCS1489IY9F,2022-03-06 00:00:00,FALSE
490,Vijaya Traders #490,Mixed,7871420738,vijayatraders4904732@example.com,"107, Auto Nagar, Visakhapatnam",37NIOBK3281INEV,2023-04-11 00:00:00,FALSE
491,Shiva Agencies #491,Mixed,6631356259,shivaagencies4912036@mail.com,"21, Wholesale Market, Visakhapatnam",37EBWZC1245PKQ3,2022-06-26 00:00:00,FALSE
492,Gandhi Agencies #492,Pepsi Portfolio,7269812869,gandhiagencies4926813@example.com,"258, Wholesale Market, Visakhapatnam",37OXRBH8355AN0L,2023-04-23 00:00:00,FALSE
493,Anil Beverages #493,Pepsi Portfolio,8024491437,anilbeverages4933593@demo.in,"197, Old Town, Visakhapatnam",37CTDMA1550V0SP,2022-10-23 00:00:00,FALSE
494,Harsha Agencies #494,Local Portfolio,6978767720,harshaagencies4945757@demo.in,"172, Wholesale Market, Visakhapatnam",37ZXOVQ3825C0Y2,2022-09-03 00:00:00,FALSE
495,Anusha Beverages #495,Pepsi Portfolio,8847249641,anushabeverages4959429@example.com,"146, Old Town, Visakhapatnam",37COTTO1797O2I6,2019-08-16 00:00:00,FALSE
496,Sai Agencies #496,Coke Portfolio,9542944166,saiagencies4962876@mail.com,"153, Auto Nagar, Visakhapatnam",37AZMNO7573AJF1,2023-12-09 00:00:00,FALSE
497,Vijaya Wholesale #497,Coke Portfolio,9993345222,vijayawholesale4979875@demo.in,"263, Old Town, Visakhapatnam",37QZXHZ8384Q0OU,2019-02-02 00:00:00,FALSE
498,Kiran Traders #498,Mixed,9433235284,kirantraders4987788@demo.in,"166, Auto Nagar, Visakhapatnam",37LVZIO2525U86Y,2023-07-11 00:00:00,FALSE
499,Om Enterprises #499,Mixed,9825685607,omenterprises499663@mail.com,"92, Old Town, Visakhapatnam",37IVUBE7516EKY9,2021-05-11 00:00:00,FALSE
500,Harsha Enterprises #500,Coke Portfolio,9611502525,harshaenterprises5004581@mail.com,"226, Old Town, Visakhapatnam",37YNLRF9059RB0J,2020-06-16 00:00:00,FALSE
501,Sri Enterprises #501,Coke Portfolio,7535136705,srienterprises5012164@example.com,"104, Auto Nagar, Visakhapatnam",37UXGBI0585Y280,2023-08-21 00:00:00,FALSE
502,Krishna Foods #502,Coke Portfolio,6354883070,krishnafoods5029484@mail.com,"175, Wholesale Market, Visakhapatnam",37TBDEL6651ED7F,2024-04-07 00:00:00,FALSE
503,Vijaya Wholesale #503,Coke Portfolio,6838083315,vijayawholesale5031692@example.com,"139, Auto Nagar, Visakhapatnam",37YOUHT3205FSN5,2022-11-13 00:00:00,FALSE
504,Sai Traders #504,Coke Portfolio,6065726349,saitraders5043661@mail.com,"195, Old Town, Visakhapatnam",37OMICM7395DYC2,2025-03-17 00:00:00,FALSE
505,Shiva Foods #505,Coke Portfolio,7815911224,shivafoods5055161@mail.com,"50, Auto Nagar, Visakhapatnam",37LODCQ2938ZOAC,2024-06-21 00:00:00,FALSE
506,Rohit Traders #506,Local Portfolio,6723838504,rohittraders50637@demo.in,"185, Auto Nagar, Visakhapatnam",37OGJWQ4167I89I,2023-01-20 00:00:00,FALSE
507,Annapurna Wholesale #507,Mixed,6892365594,annapurnawholesale5071994@mail.com,"235, Auto Nagar, Visakhapatnam",37YZZDF6170T02C,2020-11-04 00:00:00,FALSE
508,Balaji Enterprises #508,Coke Portfolio,6759998254,balajienterprises5088390@example.com,"87, Industrial Estate, Visakhapatnam",37GTKAK6265DOCR,2024-11-12 00:00:00,FALSE
509,Sri Enterprises #509,Mixed,7608542312,srienterprises509372@example.com,"146, Wholesale Market, Visakhapatnam",37PPSUH2020RNKZ,2025-09-18 00:00:00,FALSE
510,Shiva Wholesale #510,Pepsi Portfolio,7874673516,shivawholesale5101414@demo.in,"300, Auto Nagar, Visakhapatnam",37YMABD7998LZQP,2025-04-23 00:00:00,FALSE
511,Sri Agencies #511,Mixed,8361150857,sriagencies51147@mail.com,"236, Auto Nagar, Visakhapatnam",37SLSGD6233VGZA,2019-07-26 00:00:00,FALSE
512,Sai Agencies #512,Local Portfolio,7651554910,saiagencies5125970@example.com,"99, Wholesale Market, Visakhapatnam",37ALFYB3119P7UD,2022-02-28 00:00:00,FALSE
513,Venkateswara Foods #513,Mixed,9625390852,venkateswarafoods5139078@example.com,"266, Industrial Estate, Visakhapatnam",37JJXJT3683QPVP,2023-12-06 00:00:00,FALSE
514,Suma Enterprises #514,Pepsi Portfolio,6720013591,sumaenterprises5141546@demo.in,"32, Auto Nagar, Visakhapatnam",37ZVJWR5852LNAX,2022-02-26 00:00:00,FALSE
515,Sree Beverages #515,Local Portfolio,8351252931,sreebeverages5157391@example.com,"75, Wholesale Market, Visakhapatnam",37FUAHK2355K9HM,2024-12-11 00:00:00,FALSE
516,Prasad Traders #516,Pepsi Portfolio,6802795863,prasadtraders5165268@demo.in,"232, Auto Nagar, Visakhapatnam",37EVMCF9094R4WP,2019-04-02 00:00:00,FALSE
517,Prasad Beverages #517,Coke Portfolio,6861566644,prasadbeverages5177256@mail.com,"298, Wholesale Market, Visakhapatnam",37XTNKI2072ZOVU,2021-08-31 00:00:00,FALSE
518,Krishna Enterprises #518,Local Portfolio,7459555720,krishnaenterprises5182431@example.com,"4, Wholesale Market, Visakhapatnam",37AUPWX0291RP96,2020-09-29 00:00:00,FALSE
519,Anusha Agencies #519,Coke Portfolio,8451255702,anushaagencies5193689@demo.in,"1, Old Town, Visakhapatnam",37WRJYL5907CT6R,2019-08-04 00:00:00,FALSE
520,Shiva Foods #520,Coke Portfolio,8568622280,shivafoods5208269@demo.in,"253, Auto Nagar, Visakhapatnam",37MJOOH5979SB3Z,2025-03-13 00:00:00,FALSE
521,Vinayaka Traders #521,Local Portfolio,6286840760,vinayakatraders5218218@mail.com,"202, Industrial Estate, Visakhapatnam",37KVSTG6688NOTH,2024-08-29 00:00:00,FALSE
522,Venkateswara Wholesale #522,Coke Portfolio,9569524413,venkateswarawholesale5225372@example.com,"253, Industrial Estate, Visakhapatnam",37PYEGW9496EN45,2024-07-02 00:00:00,FALSE
523,Vishnu Enterprises #523,Coke Portfolio,9573635582,vishnuenterprises5237092@demo.in,"12, Wholesale Market, Visakhapatnam",37DNLCX9095MFBB,2023-06-11 00:00:00,FALSE
524,Kiran Wholesale #524,Local Portfolio,6442495674,kiranwholesale5249659@mail.com,"208, Old Town, Visakhapatnam",37TTJYT8179IM5X,2020-05-17 00:00:00,FALSE
525,Krishna Beverages #525,Coke Portfolio,7230089370,krishnabeverages525813@demo.in,"80, Wholesale Market, Visakhapatnam",37NDJXN1036S7F0,2021-06-29 00:00:00,FALSE
526,Balaji Distributors #526,Mixed,6308179654,balajidistributors5265324@mail.com,"87, Old Town, Visakhapatnam",37CWUJU7681YCK1,2023-03-04 00:00:00,FALSE
527,Venkateswara Enterprises #527,Pepsi Portfolio,7839155310,venkateswaraenterprises5279590@example.com,"176, Old Town, Visakhapatnam",37VDQPO0921V27T,2025-10-19 00:00:00,FALSE
528,Anusha Traders #528,Local Portfolio,7837081260,anushatraders5288338@example.com,"276, Wholesale Market, Visakhapatnam",37RQELM3387MHU6,2020-11-30 00:00:00,FALSE
529,Harsha Traders #529,Coke Portfolio,8349335211,harshatraders5294838@demo.in,"88, Auto Nagar, Visakhapatnam",37MSLZM8965L3EC,2019-09-22 00:00:00,FALSE
530,Prasad Agencies #530,Pepsi Portfolio,6252039173,prasadagencies5301858@demo.in,"291, Wholesale Market, Visakhapatnam",37VMCNR9266LP3C,2019-03-12 00:00:00,FALSE
531,Sree Enterprises #531,Local Portfolio,9900458172,sreeenterprises5318937@example.com,"211, Old Town, Visakhapatnam",37NXNHI8969EAFD,2019-11-03 00:00:00,FALSE
532,Vinayaka Traders #532,Local Portfolio,7830219124,vinayakatraders5327450@example.com,"74, Auto Nagar, Visakhapatnam",37YCXOO1708IAJ6,2021-05-19 00:00:00,FALSE
533,Ravi Foods #533,Local Portfolio,7995209657,ravifoods5336893@demo.in,"283, Wholesale Market, Visakhapatnam",37UPEFK5764A6FX,2024-12-28 00:00:00,FALSE
534,Vijaya Wholesale #534,Mixed,7398999065,vijayawholesale5346394@demo.in,"183, Auto Nagar, Visakhapatnam",37LEQBB2238JJAX,2022-04-25 00:00:00,FALSE
535,Vijaya Distributors #535,Pepsi Portfolio,9891011571,vijayadistributors5355396@demo.in,"234, Auto Nagar, Visakhapatnam",37EHUYS5662SEUW,2025-05-27 00:00:00,FALSE
536,Sri Traders #536,Pepsi Portfolio,9270634436,sritraders5364113@mail.com,"299, Old Town, Visakhapatnam",37HBHNI6651YAIC,2022-11-26 00:00:00,FALSE
537,Krishna Foods #537,Local Portfolio,6919212306,krishnafoods5371377@example.com,"6, Industrial Estate, Visakhapatnam",37RMYJD9054C7EX,2022-12-23 00:00:00,FALSE
538,Rohit Traders #538,Local Portfolio,8845053368,rohittraders5389590@demo.in,"290, Auto Nagar, Visakhapatnam",37PBXTM8569GI8F,2025-03-10 00:00:00,FALSE
539,Sai Foods #539,Mixed,7454151812,saifoods5398483@mail.com,"49, Wholesale Market, Visakhapatnam",37QVTGZ2162NHKB,2021-04-11 00:00:00,FALSE
540,Om Enterprises #540,Pepsi Portfolio,6887544343,omenterprises5408141@example.com,"223, Auto Nagar, Visakhapatnam",37JMGOT6524PK6U,2022-08-16 00:00:00,FALSE
541,Annapurna Enterprises #541,Pepsi Portfolio,7556201515,annapurnaenterprises5419500@example.com,"86, Wholesale Market, Visakhapatnam",37CCYWG3225CCPH,2022-01-17 00:00:00,FALSE
542,Krishna Beverages #542,Mixed,9193554433,krishnabeverages5426042@mail.com,"131, Industrial Estate, Visakhapatnam",37BYPEJ6798KSD4,2024-11-04 00:00:00,FALSE
543,Om Foods #543,Coke Portfolio,8197930073,omfoods5437607@mail.com,"212, Industrial Estate, Visakhapatnam",37GEADA5178AEXF,2019-06-11 00:00:00,FALSE
544,Anil Beverages #544,Mixed,8498354990,anilbeverages5443692@mail.com,"213, Wholesale Market, Visakhapatnam",37FZJES0552G0PF,2019-05-23 00:00:00,FALSE
545,Harsha Foods #545,Pepsi Portfolio,8341344210,harshafoods5459086@mail.com,"215, Wholesale Market, Visakhapatnam",37MGVXR1000SUFE,2022-02-23 00:00:00,FALSE
546,Naveen Traders #546,Mixed,6523027436,naveentraders5467329@example.com,"124, Wholesale Market, Visakhapatnam",37JJXIG3345SKFN,2022-01-21 00:00:00,FALSE
547,Sri Wholesale #547,Coke Portfolio,9039766068,sriwholesale54711@example.com,"208, Auto Nagar, Visakhapatnam",37SDXTQ4214MARW,2024-05-31 00:00:00,FALSE
548,Naveen Distributors #548,Pepsi Portfolio,8172232163,naveendistributors548303@demo.in,"149, Industrial Estate, Visakhapatnam",37ZDPBY2982MYEW,2024-07-08 00:00:00,FALSE
549,Sree Foods #549,Mixed,9995687550,sreefoods5497301@mail.com,"92, Old Town, Visakhapatnam",37ULFMQ6463P4LU,2022-02-08 00:00:00,FALSE
550,Annapurna Enterprises #550,Pepsi Portfolio,7735483216,annapurnaenterprises5503093@example.com,"143, Auto Nagar, Visakhapatnam",37RQLYR2364GG5U,2021-04-23 00:00:00,FALSE
551,Suma Distributors #551,Coke Portfolio,6596119315,sumadistributors5519540@example.com,"293, Auto Nagar, Visakhapatnam",37TJTEJ6785FXWY,2024-05-19 00:00:00,FALSE
552,Harsha Beverages #552,Pepsi Portfolio,7496256699,harshabeverages5521432@demo.in,"240, Old Town, Visakhapatnam",37VKTNM1624E2K7,2024-02-29 00:00:00,FALSE
553,Gandhi Enterprises #553,Coke Portfolio,7315550038,gandhienterprises5537637@example.com,"79, Old Town, Visakhapatnam",37BWBJQ5748A0J4,2019-01-25 00:00:00,FALSE
554,Harsha Agencies #554,Coke Portfolio,7453890262,harshaagencies5545816@example.com,"116, Wholesale Market, Visakhapatnam",37ATIBK9316OJWP,2020-09-28 00:00:00,FALSE
555,Krishna Beverages #555,Pepsi Portfolio,8024022322,krishnabeverages5559946@mail.com,"255, Wholesale Market, Visakhapatnam",37DAIHA2684GBEE,2019-04-29 00:00:00,FALSE
556,Prasad Beverages #556,Local Portfolio,9326522621,prasadbeverages5568310@mail.com,"272, Wholesale Market, Visakhapatnam",37BUMEU0685CEFP,2020-02-27 00:00:00,FALSE
557,Naveen Distributors #557,Coke Portfolio,9923369932,naveendistributors5577392@mail.com,"97, Old Town, Visakhapatnam",37HJHPX6151R871,2023-12-10 00:00:00,FALSE
558,Om Distributors #558,Pepsi Portfolio,9507179207,omdistributors5581452@mail.com,"62, Industrial Estate, Visakhapatnam",37HLJSK3562N6T0,2024-07-14 00:00:00,FALSE
559,Gandhi Wholesale #559,Local Portfolio,6958841485,gandhiwholesale5593794@mail.com,"251, Old Town, Visakhapatnam",37UHESH9439HMZ1,2025-09-17 00:00:00,FALSE
560,Suma Enterprises #560,Coke Portfolio,7362793456,sumaenterprises5604320@example.com,"66, Industrial Estate, Visakhapatnam",37HCDFK9260GKVN,2019-07-13 00:00:00,FALSE
561,Anusha Agencies #561,Coke Portfolio,9727717940,anushaagencies5614282@demo.in,"14, Industrial Estate, Visakhapatnam",37AOMKH6878NA40,2019-12-18 00:00:00,FALSE
562,Sai Foods #562,Local Portfolio,7555113405,saifoods5627704@mail.com,"103, Wholesale Market, Visakhapatnam",37LFQWZ5103J31F,2020-12-28 00:00:00,FALSE
563,Teja Distributors #563,Local Portfolio,8502808153,tejadistributors5636030@example.com,"15, Old Town, Visakhapatnam",37KNJRT3822BUVO,2020-05-11 00:00:00,FALSE
564,Sree Wholesale #564,Pepsi Portfolio,8207045421,sreewholesale5643942@example.com,"164, Wholesale Market, Visakhapatnam",37AJUVF8774OR82,2019-01-04 00:00:00,FALSE
565,Gandhi Traders #565,Pepsi Portfolio,6487264465,gandhitraders5658651@example.com,"57, Industrial Estate, Visakhapatnam",37JRAUA1274KLR9,2021-05-23 00:00:00,FALSE
566,Venkateswara Agencies #566,Pepsi Portfolio,6158889913,venkateswaraagencies5661497@example.com,"268, Old Town, Visakhapatnam",37INMRJ0792X0KG,2021-04-19 00:00:00,FALSE
567,Harsha Foods #567,Mixed,9861209845,harshafoods5674898@example.com,"181, Old Town, Visakhapatnam",37SWMQP6908EYZN,2024-08-31 00:00:00,FALSE
568,Sai Traders #568,Mixed,9860182502,saitraders5689321@example.com,"192, Wholesale Market, Visakhapatnam",37NSOPY4768WNPU,2019-02-05 00:00:00,FALSE
569,Krishna Enterprises #569,Local Portfolio,7955450825,krishnaenterprises5699464@mail.com,"44, Industrial Estate, Visakhapatnam",37EKTNQ2722J53H,2021-04-12 00:00:00,FALSE
570,Surya Enterprises #570,Coke Portfolio,9677437252,suryaenterprises5701136@demo.in,"197, Auto Nagar, Visakhapatnam",37RHWGS0785SGVD,2019-10-12 00:00:00,FALSE
571,Sree Traders #571,Local Portfolio,9094128883,sreetraders5711789@mail.com,"144, Old Town, Visakhapatnam",37LWVCX2655ARE5,2019-04-09 00:00:00,FALSE
572,Ravi Beverages #572,Local Portfolio,7937790405,ravibeverages5727913@mail.com,"4, Auto Nagar, Visakhapatnam",37XEKZW2765PRS8,2023-08-29 00:00:00,FALSE
573,Gandhi Distributors #573,Pepsi Portfolio,8494147185,gandhidistributors5731076@example.com,"28, Industrial Estate, Visakhapatnam",37NKZXS9526CTUZ,2025-02-27 00:00:00,FALSE
574,Sree Enterprises #574,Local Portfolio,9158536373,sreeenterprises5747590@mail.com,"184, Wholesale Market, Visakhapatnam",37NOWPM9435APXF,2020-07-03 00:00:00,FALSE
575,Vijaya Beverages #575,Local Portfolio,9049459122,vijayabeverages5753150@demo.in,"143, Industrial Estate, Visakhapatnam",37WIHHP2778CMOF,2025-10-08 00:00:00,FALSE
576,Harsha Traders #576,Coke Portfolio,6241765326,harshatraders5769939@demo.in,"191, Industrial Estate, Visakhapatnam",37TVXXN6204Y2MM,2022-10-06 00:00:00,FALSE
577,Sri Agencies #577,Mixed,8216796355,sriagencies5777606@example.com,"122, Auto Nagar, Visakhapatnam",37PLBPA4321W7NA,2021-09-07 00:00:00,FALSE
578,Sai Beverages #578,Coke Portfolio,8450190830,saibeverages5789414@demo.in,"196, Old Town, Visakhapatnam",37DHSLL5043O17L,2019-06-06 00:00:00,FALSE
579,Prasad Agencies #579,Pepsi Portfolio,9861745522,prasadagencies5791155@example.com,"177, Industrial Estate, Visakhapatnam",37UNQAK8075D3LI,2025-07-26 00:00:00,FALSE
580,Sai Traders #580,Pepsi Portfolio,6567609519,saitraders5806814@demo.in,"30, Auto Nagar, Visakhapatnam",37AYOWX3965ICOF,2020-06-02 00:00:00,FALSE
581,Vinayaka Beverages #581,Pepsi Portfolio,8764228628,vinayakabeverages5817996@demo.in,"139, Wholesale Market, Visakhapatnam",37YMLVD0699YAM9,2021-02-07 00:00:00,FALSE
582,Shiva Beverages #582,Pepsi Portfolio,8129973127,shivabeverages5821655@example.com,"47, Old Town, Visakhapatnam",37NJEVP2954M3YU,2021-04-14 00:00:00,FALSE
583,Prasad Agencies #583,Pepsi Portfolio,6453301042,prasadagencies5832441@mail.com,"165, Industrial Estate, Visakhapatnam",37PTLVH7642H7QT,2020-12-09 00:00:00,FALSE
584,Kiran Traders #584,Local Portfolio,8037849601,kirantraders5846189@mail.com,"240, Industrial Estate, Visakhapatnam",37XWBXB5694Q7MP,2020-05-01 00:00:00,FALSE
585,Balaji Distributors #585,Local Portfolio,9942517436,balajidistributors5855179@example.com,"194, Industrial Estate, Visakhapatnam",37TIAIF8145GXHE,2021-02-19 00:00:00,FALSE
586,Gandhi Beverages #586,Pepsi Portfolio,9623643706,gandhibeverages5862618@example.com,"32, Wholesale Market, Visakhapatnam",37FSGFM7262FNFZ,2024-08-15 00:00:00,FALSE
587,Krishna Distributors #587,Local Portfolio,6419735645,krishnadistributors5874331@demo.in,"52, Old Town, Visakhapatnam",37MZKSI8310OKKF,2019-07-25 00:00:00,FALSE
588,Balaji Traders #588,Pepsi Portfolio,6214388767,balajitraders5884660@example.com,"278, Industrial Estate, Visakhapatnam",37WZYQU2796JKQH,2023-09-19 00:00:00,FALSE
589,Balaji Agencies #589,Pepsi Portfolio,6080032411,balajiagencies5894058@example.com,"110, Industrial Estate, Visakhapatnam",37SSAPM3789YCY2,2020-10-12 00:00:00,FALSE
590,Naveen Foods #590,Mixed,8303947054,naveenfoods5902052@mail.com,"14, Old Town, Visakhapatnam",37YVVQI0551GCVH,2025-03-21 00:00:00,FALSE
591,Balaji Enterprises #591,Local Portfolio,9876823826,balajienterprises5912929@demo.in,"161, Industrial Estate, Visakhapatnam",37OKKJT6907GWKK,2023-05-19 00:00:00,FALSE
592,Rohit Enterprises #592,Pepsi Portfolio,8693935190,rohitenterprises5926413@example.com,"28, Industrial Estate, Visakhapatnam",37INSHQ1796OXQ4,2020-03-30 00:00:00,FALSE
593,Venkateswara Foods #593,Coke Portfolio,8501856580,venkateswarafoods5932135@demo.in,"70, Wholesale Market, Visakhapatnam",37NDGXG6935QJI9,2022-08-05 00:00:00,FALSE
594,Gandhi Distributors #594,Mixed,6795159633,gandhidistributors5949311@example.com,"38, Wholesale Market, Visakhapatnam",37SDJUY0444YDMU,2024-11-05 00:00:00,FALSE
595,Teja Traders #595,Coke Portfolio,7363712872,tejatraders5955547@demo.in,"28, Old Town, Visakhapatnam",37FLXKM2827Q0YU,2021-02-02 00:00:00,FALSE
596,Teja Enterprises #596,Local Portfolio,6337172017,tejaenterprises5967818@example.com,"188, Industrial Estate, Visakhapatnam",37TSUFF5087EA4D,2024-09-06 00:00:00,FALSE
597,Sai Traders #597,Coke Portfolio,8992179335,saitraders5972915@example.com,"87, Auto Nagar, Visakhapatnam",37TFITO6149L49J,2022-01-09 00:00:00,FALSE
598,Prasad Beverages #598,Mixed,6561771965,prasadbeverages5981086@example.com,"27, Auto Nagar, Visakhapatnam",37ZZYIX7137QIXW,2024-06-13 00:00:00,FALSE
599,Vinayaka Wholesale #599,Mixed,9807011143,vinayakawholesale5995949@mail.com,"102, Old Town, Visakhapatnam",37MATTC2167YKS4,2024-08-30 00:00:00,FALSE
600,Annapurna Traders #600,Pepsi Portfolio,8417631279,annapurnatraders6009863@demo.in,"299, Industrial Estate, Visakhapatnam",37TYDVP8849CB2U,2021-04-30 00:00:00,FALSE
601,Vinayaka Enterprises #601,Mixed,7686564902,vinayakaenterprises6013038@example.com,"203, Old Town, Visakhapatnam",37BOUFS2239QNIV,2025-01-12 00:00:00,FALSE
602,Sree Wholesale #602,Mixed,8043593017,sreewholesale6029807@example.com,"187, Industrial Estate, Visakhapatnam",37EGSQR8077PSB5,2024-08-13 00:00:00,FALSE
603,Annapurna Traders #603,Pepsi Portfolio,8160509453,annapurnatraders603720@example.com,"197, Wholesale Market, Visakhapatnam",37IJTZE5748UFL0,2020-06-24 00:00:00,FALSE
604,Vinayaka Beverages #604,Coke Portfolio,7939819622,vinayakabeverages6046039@demo.in,"136, Industrial Estate, Visakhapatnam",37HPZVG9549NCEA,2023-05-17 00:00:00,FALSE
605,Vinayaka Enterprises #605,Mixed,6417511289,vinayakaenterprises6057621@example.com,"100, Old Town, Visakhapatnam",37GILXU5470ADPD,2022-04-21 00:00:00,FALSE
606,Anusha Traders #606,Coke Portfolio,9303323717,anushatraders6061749@mail.com,"158, Industrial Estate, Visakhapatnam",37ZHRME1086BWRF,2021-07-28 00:00:00,FALSE
607,Ravi Agencies #607,Mixed,6258117183,raviagencies6073469@demo.in,"248, Old Town, Visakhapatnam",37AUITQ6728OI3M,2022-02-06 00:00:00,FALSE
608,Anil Distributors #608,Pepsi Portfolio,6117413990,anildistributors6082087@example.com,"279, Wholesale Market, Visakhapatnam",37TMZGL2388Z5FG,2021-07-09 00:00:00,FALSE
